de	I-common.topic,award.award_winner,event.public_speaker,military.military_person,influence.influence_node,military.military_commander,organization.organization_founder,fictional_universe.person_in_fiction,book.author,royalty.chivalric_order_member,people.family_member,people.person,tv.tv_personality,government.politician,people.deceased_person,royalty.chivalric_order_officer,symbols.name_source,film.person_or_entity_appearing_in_film
Gaulle	I-common.topic,award.award_winner,event.public_speaker,military.military_person,influence.influence_node,military.military_commander,organization.organization_founder,fictional_universe.person_in_fiction,book.author,royalty.chivalric_order_member,people.family_member,people.person,tv.tv_personality,government.politician,people.deceased_person,royalty.chivalric_order_officer,symbols.name_source,film.person_or_entity_appearing_in_film
,	O
President	O
of	O
the	O
Republic	O
,	O
on	O
3	O
December	O
1963	O
.	O

While	O
both	O
Congressman	O
Henry	B-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
Waxman	I-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
and	O
Chairman	O
John	B-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
Dingell	I-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
have	O
been	O
very	O
critical	O
of	O
the	O
Food	B-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Drug	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Administration	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	O
its	O
operations	O
and	O
funding	O
priorities	O
,	O
Rep.	O
Henry	B-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
Waxman	I-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
is	O
likely	O
to	O
revise	O
portions	O
of	O
Chairman	O
John	B-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
Dingell	I-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
?	O
s	O
current	O
drug	O
safety	O
legislation	O
in	O
order	O
to	O
address	O
his	O
priorities	O
and	O
to	O
have	O
a	O
greater	O
effect	O
on	O
the	O
industry	O
and	O
its	O
government	O
watchdogs	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Federal	B-common.topic
Food	I-common.topic
,	I-common.topic
Drug	I-common.topic
,	I-common.topic
and	I-common.topic
Cosmetic	I-common.topic
Act	I-common.topic
to	O
establish	O
additional	O
authorities	O
to	O
ensure	O
the	O
safe	O
and	O
effective	O
use	O
of	O
drugs	O
,	O
to	O
establish	O
whistleblower	O
protections	O
for	O
certain	O
individuals	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Public	B-common.topic
Health	I-common.topic
Service	I-common.topic
Act	I-common.topic
to	O
provide	O
for	O
the	O
licensing	O
of	O
comparable	O
and	O
interchangeable	O
biological	O
products	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Public	B-common.topic
Health	I-common.topic
Service	I-common.topic
Act	I-common.topic
to	O
provide	O
for	O
the	O
licensing	O
of	O
comparable	O
and	O
interchangeable	O
biological	O
products	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Public	B-common.topic
Health	I-common.topic
Service	I-common.topic
Act	I-common.topic
and	O
the	O
Federal	B-common.topic
Food	I-common.topic
,	I-common.topic
Drug	I-common.topic
,	I-common.topic
and	I-common.topic
Cosmetic	I-common.topic
Act	I-common.topic
to	O
improve	O
drug	O
safety	O
and	O
oversight	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Public	B-common.topic
Health	I-common.topic
Service	I-common.topic
Act	I-common.topic
and	O
the	O
Federal	B-common.topic
Food	I-common.topic
,	I-common.topic
Drug	I-common.topic
,	I-common.topic
and	I-common.topic
Cosmetic	I-common.topic
Act	I-common.topic
to	O
improve	O
drug	O
safety	O
and	O
oversight	O
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Public	B-common.topic
Health	I-common.topic
Service	I-common.topic
Act	I-common.topic
to	O
provide	O
grants	O
or	O
contracts	O
for	O
prescription	O
drug	O
education	O
and	O
outreach	O
for	O
healthcare	O
providers	O
and	O
their	O
patients	O
.	O

Bill	B-common.topic,tv.tv_subject
referred	O
to	O
United	B-common.topic,business.employer,government.legislative_committee
States	I-common.topic,business.employer,government.legislative_committee
Senate	I-common.topic,business.employer,government.legislative_committee
Committee	I-common.topic,business.employer,government.legislative_committee
on	I-common.topic,business.employer,government.legislative_committee
Health	I-common.topic,business.employer,government.legislative_committee
,	I-common.topic,business.employer,government.legislative_committee
Education	I-common.topic,business.employer,government.legislative_committee
,	I-common.topic,business.employer,government.legislative_committee
Labor	I-common.topic,business.employer,government.legislative_committee
and	I-common.topic,business.employer,government.legislative_committee
Pensions	I-common.topic,business.employer,government.legislative_committee
.	O

Description	O
:	O
Bill	B-common.topic,tv.tv_subject
would	O
amend	O
the	O
Federal	B-common.topic
Food	I-common.topic
,	I-common.topic
Drug	I-common.topic
,	I-common.topic
and	I-common.topic
Cosmetic	I-common.topic
Act	I-common.topic
with	O
respect	O
to	O
the	O
importation	O
of	O
prescription	O
drugs	O
.	O

?	O
This	O
is	O
not	O
a	O
question	O
of	O
our	O
companies	O
operating	O
with	O
what	O
some	O
perceive	O
as	O
a	O
flawed	O
business	O
model	O
,	O
?	O
Alan	O
F.	O
Eisenberg	O
,	O
an	O
executive	O
vice	O
president	O
of	O
the	O
Biotechnology	B-common.topic,business.employer,business.business_operation,organization.organization,organization.non_profit_organization
Industry	I-common.topic,business.employer,business.business_operation,organization.organization,organization.non_profit_organization
Organization	I-common.topic,business.employer,business.business_operation,organization.organization,organization.non_profit_organization
told	O
the	O
The	B-organization.organization_partnership,common.topic,book.periodical_publisher,internet.website_owner,book.periodical,award.ranked_list_compiler,book.publication,media_common.quotation_source,award.award_nominated_work,government.polling_authority,award.award_winning_work,book.newspaper
New	I-organization.organization_partnership,common.topic,book.periodical_publisher,internet.website_owner,book.periodical,award.ranked_list_compiler,book.publication,media_common.quotation_source,award.award_nominated_work,government.polling_authority,award.award_winning_work,book.newspaper
York	I-organization.organization_partnership,common.topic,book.periodical_publisher,internet.website_owner,book.periodical,award.ranked_list_compiler,book.publication,media_common.quotation_source,award.award_nominated_work,government.polling_authority,award.award_winning_work,book.newspaper
Times	I-organization.organization_partnership,common.topic,book.periodical_publisher,internet.website_owner,book.periodical,award.ranked_list_compiler,book.publication,media_common.quotation_source,award.award_nominated_work,government.polling_authority,award.award_winning_work,book.newspaper
.	O

While	O
both	O
Congressman	O
Henry	B-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
Waxman	I-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
and	O
Chairman	O
John	B-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
Dingell	I-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
have	O
been	O
very	O
critical	O
of	O
the	O
Food	B-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Drug	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Administration	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	O
its	O
operations	O
and	O
funding	O
priorities	O
,	O
Rep.	O
Henry	B-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
Waxman	I-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
is	O
likely	O
to	O
revise	O
portions	O
of	O
Chairman	O
John	B-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
Dingell	I-common.topic,government.u_s_congressperson,military.military_person,government.politician,people.person
?	O
s	O
current	O
drug	O
safety	O
legislation	O
in	O
order	O
to	O
address	O
his	O
priorities	O
and	O
to	O
have	O
a	O
greater	O
effect	O
on	O
the	O
industry	O
and	O
its	O
government	O
watchdogs	O
.	O

Joshua	B-common.topic,people.person
Sharfstein	I-common.topic,people.person
is	O
a	O
Harvard	B-common.topic,projects.project_participant,education.educational_institution_campus,medicine.cancer_center_constituent,organization.endowed_organization,location.location,fictional_universe.school_in_fiction,education.university,business.employer,education.educational_institution,organization.organization,education.academic_institution,award.ranked_item,book.author
Medical	I-common.topic,projects.project_participant,education.educational_institution_campus,medicine.cancer_center_constituent,organization.endowed_organization,location.location,fictional_universe.school_in_fiction,education.university,business.employer,education.educational_institution,organization.organization,education.academic_institution,award.ranked_item,book.author
School	I-common.topic,projects.project_participant,education.educational_institution_campus,medicine.cancer_center_constituent,organization.endowed_organization,location.location,fictional_universe.school_in_fiction,education.university,business.employer,education.educational_institution,organization.organization,education.academic_institution,award.ranked_item,book.author
-educated	O
pediatrician	O
who	O
has	O
also	O
served	O
as	O
a	O
Political	B-common.topic,book.book_subject,conferences.type_of_conference,media_common.quotation_subject
convention	I-common.topic,book.book_subject,conferences.type_of_conference,media_common.quotation_subject
investigator	O
for	O
incoming	O
House	O
Energy	O
&	O
Commerce	O
Chairman	O
Rep.	O
Henry	B-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
Waxman	I-common.topic,people.person,film.person_or_entity_appearing_in_film,government.u_s_congressperson,tv.tv_actor,government.politician
.	O

United	B-common.topic,location.statistical_region,architecture.architectural_structure_owner,protected_sites.natural_or_cultural_preservation_agency,government.governmental_body,book.book_subject,organization.organization_founder,book.author,business.employer,law.constitutional_amendment_proposer,award.award_presenting_organization,media_common.dedicator,location.dated_location,location.location,people.appointer
States	I-common.topic,location.statistical_region,architecture.architectural_structure_owner,protected_sites.natural_or_cultural_preservation_agency,government.governmental_body,book.book_subject,organization.organization_founder,book.author,business.employer,law.constitutional_amendment_proposer,award.award_presenting_organization,media_common.dedicator,location.dated_location,location.location,people.appointer
Congress	I-common.topic,location.statistical_region,architecture.architectural_structure_owner,protected_sites.natural_or_cultural_preservation_agency,government.governmental_body,book.book_subject,organization.organization_founder,book.author,business.employer,law.constitutional_amendment_proposer,award.award_presenting_organization,media_common.dedicator,location.dated_location,location.location,people.appointer
Probes	O
Food	B-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Drug	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Administration	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
?	O
s	O
Review	O
of	O
Allegedly	O
Unsafe	O
Medical	O
Devices	O

Food	B-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
and	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Drug	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Administration	I-common.topic,projects.project_participant,business.employer,book.author,medicine.medical_trial_health_authority,internet.website_owner,medicine.drug_regulating_authority,organization.organization,government.government_agency,fictional_universe.fictional_employer
Opens	O
China	B-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,organization.contact_category,sports.sport_country,film.film_subject,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,media_common.netflix_genre,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,book.periodical_subject,royalty.system_of_nobility,fictional_universe.fictional_setting,education.field_of_study,meteorology.cyclone_affected_area,royalty.kingdom,travel.travel_destination
Offices	O
for	O
its	O
Foreign	O
Drug	O
Inspection	O
Program	O

The	O
Organisation	B-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
for	I-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
Economic	I-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
Co-operation	I-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
and	I-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
Development	I-common.topic,business.employer,book.author,internet.website_owner,organization.membership_organization,organization.organization
s	O
Development	B-common.topic,organization.organization
Assistance	I-common.topic,organization.organization
Committee	I-common.topic,organization.organization
,	O
who	O
collects	O
the	O
data	O
from	O
governments	O
,	O
publishes	O
only	O
preliminary	O
figures	O
in	O
April	O
;	O
we	O
dont	O
get	O
the	O
final	O
,	O
and	O
more	O
thoroughly	O
reviewed	O
data	O
,	O
until	O
December	O
.	O

Now	O
comes	O
word	O
that	O
the	O
United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
of	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
America	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
public	O
considers	O
the	O
Presidency	B-common.topic,book.book_subject,business.employer,event.speech_topic
of	I-common.topic,book.book_subject,business.employer,event.speech_topic
George	I-common.topic,book.book_subject,business.employer,event.speech_topic
W.	I-common.topic,book.book_subject,business.employer,event.speech_topic
Bush	I-common.topic,book.book_subject,business.employer,event.speech_topic
s	O
efforts	O
on	O
this	O
issue	O
its	O
biggest	O
success	O
,	O
with	O
considerably	O
more	O
ground	O
gained	O
than	O
lost	O
over	O
the	O
last	O
8	O
years	O
.	O

According	O
to	O
the	O
Gallup	B-common.topic,business.employer,business.business_operation,government.polling_authority,organization.organization
poll	O
,	O
United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
of	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
America	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
are	O
more	O
positive	O
than	O
negative	O
about	O
the	O
fight	O
against	O
HIV/AIDS	B-common.topic,organization.organization_sector,people.cause_of_death,medicine.disease_cause,internet.website_category,medicine.risk_factor,film.film_subject,medicine.icd_9_cm_classification,book.book_subject,media_common.quotation_subject,fictional_universe.medical_condition_in_fiction,medicine.disease,medicine.infectious_disease
,	O
with	O
38	O
%	O
saying	O
the	O
country	O
has	O
made	O
progress	O
over	O
the	O
last	O
eight	O
years	O
and	O
19	O
%	O
saying	O
it	O
has	O
lost	O
ground	O
.	O

The	O
spokesman	O
also	O
said	O
Morgan	B-common.topic,people.person,film.person_or_entity_appearing_in_film,organization.organization_founder,organization.organization_member,award.award_winner,government.politician
Tsvangirai	I-common.topic,people.person,film.person_or_entity_appearing_in_film,organization.organization_founder,organization.organization_member,award.award_winner,government.politician
,	O
who	O
has	O
been	O
outside	O
Zimbabwe	B-common.topic,location.country,location.statistical_region,location.location,sports.sports_team_location,book.book_subject,military.military_combatant,organization.organization_scope,location.administrative_division,food.beer_country_region,film.film_location,government.governmental_jurisdiction,location.dated_location,organization.organization_member,travel.travel_destination,symbols.flag_referent,film.film_subject,olympics.olympic_participating_country,biology.breed_origin,periodicals.newspaper_circulation_area
since	O
a	O
regional	O
summit	O
in	O
South	B-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,sports.sport_country,symbols.coat_of_arms_bearer,film.film_subject,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,book.periodical_subject,travel.travel_destination
Africa	I-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,sports.sport_country,symbols.coat_of_arms_bearer,film.film_subject,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,book.periodical_subject,travel.travel_destination
last	O
November	O
,	O
would	O
return	O
to	O
the	O
country	O
?	O
within	O
days	O
.	O
?	O

New	O
Vision	O
New	O
HIV	O
cases	O
alarm	O
doctors	O
Doctors	O
in	O
Uganda	B-common.topic,location.country,location.statistical_region,location.location,book.publishing_company,book.book_subject,organization.organization_founder,organization.organization_scope,sports.sports_team_location,film.film_location,government.governmental_jurisdiction,location.dated_location,organization.organization_member,travel.travel_destination,symbols.flag_referent,sports.sport_country,olympics.olympic_participating_country
have	O
raised	O
a	O
fresh	O
alarm	O
over	O
the	O
rate	O
at	O
which	O
Uganda	B-common.topic,location.country,location.statistical_region,location.location,book.publishing_company,book.book_subject,organization.organization_founder,organization.organization_scope,sports.sports_team_location,film.film_location,government.governmental_jurisdiction,location.dated_location,organization.organization_member,travel.travel_destination,symbols.flag_referent,sports.sport_country,olympics.olympic_participating_country
are	O
becoming	O
infected	O
with	O
HIV/AIDS	B-common.topic,organization.organization_sector,people.cause_of_death,medicine.disease_cause,internet.website_category,medicine.risk_factor,film.film_subject,medicine.icd_9_cm_classification,book.book_subject,media_common.quotation_subject,fictional_universe.medical_condition_in_fiction,medicine.disease,medicine.infectious_disease
,	O
especially	O
married	O
people	O
.	O

?	O
s	O
priorities	O
and	O
reminding	O
Senator	O
Hillary	B-award.hall_of_fame_inductee,award.award_winner,organization.organization_founder,tv.tv_program_guest,people.appointee,celebrities.celebrity,symbols.name_source,book.author,common.topic,book.audio_book_reader,film.person_or_entity_appearing_in_film,book.book_subject,visual_art.art_subject,tv.tv_actor,organization.organization_member,award.ranked_item,business.board_member,broadcast.producer,event.public_speaker,award.award_nominee,government.politician,fictional_universe.person_in_fiction,people.person,education.honorary_degree_recipient,government.u_s_congressperson
Rodham	I-award.hall_of_fame_inductee,award.award_winner,organization.organization_founder,tv.tv_program_guest,people.appointee,celebrities.celebrity,symbols.name_source,book.author,common.topic,book.audio_book_reader,film.person_or_entity_appearing_in_film,book.book_subject,visual_art.art_subject,tv.tv_actor,organization.organization_member,award.ranked_item,business.board_member,broadcast.producer,event.public_speaker,award.award_nominee,government.politician,fictional_universe.person_in_fiction,people.person,education.honorary_degree_recipient,government.u_s_congressperson
Clinton	I-award.hall_of_fame_inductee,award.award_winner,organization.organization_founder,tv.tv_program_guest,people.appointee,celebrities.celebrity,symbols.name_source,book.author,common.topic,book.audio_book_reader,film.person_or_entity_appearing_in_film,book.book_subject,visual_art.art_subject,tv.tv_actor,organization.organization_member,award.ranked_item,business.board_member,broadcast.producer,event.public_speaker,award.award_nominee,government.politician,fictional_universe.person_in_fiction,people.person,education.honorary_degree_recipient,government.u_s_congressperson
as	O
well	O
as	O
the	O
Development	B-common.topic,organization.organization
Assistance	I-common.topic,organization.organization
Committee	I-common.topic,organization.organization
that	O
United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
